customerID,gender,SeniorCitizen,Partner,DependentsCount,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn
C103827,Female,0,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,16,39.7,636.52,No
C103828,Female,1,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,45,53.78,2435.31,Yes
C103829,Male,0,Yes,2,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68,75.78,5156.48,No
C103830,Female,1,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,44,104.33,4605.79,No
C103831,Male,0,No,2,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,31,58.77,1809.48,Yes
C103832,Female,0,Yes,0,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,1,73.74,69.44,Yes
C103833,Female,0,No,1,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,11,55.05,612.37,No
C103834,Male,1,Yes,2,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,16,75.74,1219.61,No
C103835,Female,0,Yes,0,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,14,106.4,1476.94,Yes
C103836,Male,0,Yes,0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,50,78.18,3860.01,No
C103837,Female,0,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,49,64.28,3092.1,No
C103838,Female,0,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,27,74.02,1997.6,No
C103839,Female,0,Yes,4,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,71,50.98,3623.24,No
C103840,Female,0,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,28,45.17,1260.62,No
C103841,Male,1,Yes,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,32,111.1,3555.9,No
C103842,Female,1,No,0,No,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,37,124.13,4624.83,No
C103843,Male,1,No,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,41,21.25,861.32,Yes
C103844,Female,1,Yes,0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,13,92.46,1209.28,No
C103845,Male,1,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,21,100.77,2149.85,No
C103846,Female,1,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,49,38.65,1873.12,Yes
C103847,Male,1,No,3,No,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,60,60.85,3686.41,No
C103848,Female,1,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,30,57.69,1750.12,No
C103849,Male,0,Yes,0,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,8,132.03,1050.04,No
C103850,Female,1,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,61,124.57,7548.07,No
C103851,Male,1,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,41,47.36,1969.57,No
C103852,Male,1,Yes,3,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,31,31.22,1003.23,Yes
C103853,Male,0,Yes,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,42,98.19,4110.09,No
C103854,Male,1,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,59,91.32,5424.54,No
C103855,Female,0,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,112.32,78.51,Yes
C103856,Male,1,No,1,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,25,43.23,1086.58,Yes
C103857,Male,1,No,1,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,67,96.71,6476.02,No
C103858,Male,1,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,21,53.05,1087.31,No
C103859,Male,1,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,70,93.69,6553.3,No
C103860,Female,0,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,20,73.89,1477.18,No
C103861,Female,0,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,33,132.02,4332.87,No
C103862,Male,1,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,5,88.42,455.6,Yes
C103863,Female,0,Yes,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,52,65.58,3396.53,No
C103864,Female,0,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,17,79.14,1338.2,Yes
C103865,Female,1,No,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61,71.98,4419.72,Yes
C103866,Female,1,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,9,40.37,350.24,No
C103867,Female,1,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,8,132.75,1016.77,Yes
C103868,Male,1,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,33,122.96,4052.65,No
C103869,Female,0,Yes,2,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,6,69.71,420.44,No
C103870,Male,0,Yes,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,23,96.0,2203.17,No
C103871,Male,0,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,49,136.54,6707.67,No
C103872,Female,1,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card,36,112.11,4043.96,No
C103873,Male,0,Yes,3,Yes,Yes,No,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,40,65.78,2619.21,No
C103874,Female,0,No,0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,6,72.36,448.09,No
C103875,Female,0,No,3,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,48,23.47,1135.83,No
C103876,Female,1,Yes,2,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,6,98.24,598.11,Yes
C103877,Male,0,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,41,112.29,4600.7,No
C103878,Male,0,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56,112.49,6305.15,No
C103879,Male,0,Yes,2,No,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52,96.03,4995.74,No
C103880,Female,1,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,25,85.57,2133.24,Yes
C103881,Male,1,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,11,45.07,505.35,Yes
C103882,Female,0,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card,59,84.59,5001.94,No
C103883,Male,1,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,15,56.05,851.89,No
C103884,Male,0,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,35,90.76,3188.94,No
C103885,Male,0,Yes,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,17,52.08,840.37,No
C103886,Male,0,No,4,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,2,90.56,199.21,Yes
C103887,Male,0,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29,114.69,3306.73,No
C103888,Male,1,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,39,86.31,3388.49,No
C103889,Female,1,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,54,84.85,4554.69,Yes
C103890,Female,0,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,52,102.39,5355.92,No
C103891,Female,1,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card,59,128.11,7514.82,No
C103892,Male,0,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,58,71.78,4169.71,No
C103893,Male,1,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,28,90.63,2530.33,Yes
C103894,Female,1,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,24,120.34,2897.43,No
C103895,Female,1,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,43,95.08,4122.95,No
C103896,Female,0,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,34,20.0,684.73,Yes
C103897,Male,1,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,21,53.53,1142.92,No
C103898,Male,0,Yes,4,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,2,97.53,225.75,No
C103899,Female,0,No,1,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,34,62.99,2129.28,No
C103900,Female,0,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,33,118.21,3908.17,No
C103901,Female,0,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,67,130.74,8786.94,No
C103902,Female,0,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,58,57.29,3329.87,No
C103903,Male,0,Yes,4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,19,44.02,824.65,No
C103904,Female,0,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,7,64.16,459.42,No
C103905,Female,1,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,56,62.43,3498.38,No
C103906,Female,1,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,35,121.08,4247.99,No
C103907,Female,0,No,1,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,43.94,121.25,Yes
C103908,Male,0,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer,54,97.27,5257.42,No
C103909,Female,1,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,24,116.64,2796.57,No
C103910,Male,0,Yes,1,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,12,99.58,1185.06,No
C103911,Female,0,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,47,88.09,4166.43,No
C103912,Male,1,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,56,70.13,3917.01,Yes
C103913,Female,1,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card,55,130.47,7160.74,No
C103914,Female,0,No,3,No,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,19,67.64,1261.43,No
C103915,Male,1,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,42,103.45,4343.61,No
C103916,Male,0,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,33,70.24,2314.87,Yes
C103917,Female,1,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,62,20.0,1254.44,Yes
C103918,Male,0,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,13,66.91,845.2,No
C103919,Female,0,Yes,2,No,Yes,No,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,59,70.31,4114.6,No
C103920,Female,0,Yes,1,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,24,70.7,1659.7,No
C103921,Female,0,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,44,55.19,2437.48,No
C103922,Male,0,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,36,93.77,3396.41,No
C103923,Male,0,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,25,97.11,2446.81,No
C103924,Female,0,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,16,65.83,1043.25,No
C103925,Female,1,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,26,65.57,1707.42,No
C103926,Female,1,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43,43.48,1824.7,Yes
C103927,Male,0,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44,82.63,3668.08,Yes
C103928,Female,0,Yes,0,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44,116.34,5142.1,No
C103929,Female,1,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47,116.36,5487.0,Yes
C103930,Female,0,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,3,57.03,153.14,Yes
C103931,Male,1,Yes,1,No,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,28,134.74,3765.45,No
C103932,Female,1,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,22,64.13,1407.06,Yes
C103933,Female,0,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,28,44.52,1280.57,Yes
C103934,Male,1,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,27,34.14,941.78,No
C103935,Female,0,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,12,42.71,508.78,Yes
C103936,Female,0,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69,85.01,5877.38,No
C103937,Male,0,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,0,67.28,49.05,No
C103938,Female,1,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,42,56.04,2325.98,No
C103939,Female,1,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33,49.58,1634.76,Yes
C103940,Female,1,No,2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50,42.42,2098.25,Yes
C103941,Male,0,No,3,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,59,48.3,2815.86,No
C103942,Female,1,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,46,105.46,4851.83,No
C103943,Female,1,Yes,3,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card,55,129.1,7095.2,No
C103944,Male,1,Yes,4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,19,130.95,2467.88,No
C103945,Female,0,Yes,0,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,71,95.61,6780.3,No
C103946,Male,1,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,6,60.23,368.95,Yes
C103947,Male,0,Yes,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,48,54.97,2634.05,No
C103948,Female,1,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,10,97.68,979.6,No
C103949,Male,1,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,16,67.61,1078.36,No
C103950,Male,0,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,59,87.36,5188.84,No
C103951,Male,0,No,2,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,48,132.91,6406.26,No
C103952,Female,1,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,45,81.5,3669.82,No
C103953,Male,1,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59,143.34,8440.67,No
C103954,Female,0,No,1,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,20,41.19,812.59,No
C103955,Female,0,No,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,46,88.42,4041.49,No
C103956,Female,1,Yes,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,14,84.41,1165.79,Yes
C103957,Female,1,No,3,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card,34,45.48,1559.68,No
C103958,Male,0,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,29,99.05,2860.58,No
C103959,Male,1,No,1,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,44,120.92,5316.98,No
C103960,Female,0,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,4,141.08,587.95,No
C103961,Female,0,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card,1,87.34,98.4,Yes
C103962,Female,1,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,2,20.0,41.38,Yes
C103963,Male,1,Yes,3,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,19,89.31,1694.61,No
C103964,Male,0,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,41,97.26,3983.7,No
C103965,Female,1,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,11,67.94,765.96,No
C103966,Female,1,Yes,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,71,81.45,5788.91,No
C103967,Male,0,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,29,60.5,1749.37,No
C103968,Female,1,Yes,0,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,21,70.99,1465.31,Yes
C103969,Female,1,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,64,105.52,6762.93,No
C103970,Male,1,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,12,116.67,1406.89,Yes
C103971,Female,0,No,1,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,13,36.88,447.79,Yes
C103972,Male,1,Yes,4,No,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,27,59.66,1607.73,No
C103973,Male,1,Yes,4,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,5,27.35,143.45,Yes
C103974,Male,0,Yes,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,49,130.15,6372.12,No
C103975,Female,1,No,0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,55,101.12,5597.88,No
C103976,Female,1,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card,25,20.0,530.54,Yes
C103977,Female,0,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,62,73.06,4504.48,No
C103978,Female,1,Yes,3,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,0,66.5,61.54,Yes
C103979,Male,1,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,38,52.32,2007.54,Yes
C103980,Male,0,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,52,106.09,5515.01,No
C103981,Male,1,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,27,105.4,2860.54,No
C103982,Female,1,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,68,83.08,5636.48,No
C103983,Female,0,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,30,55.75,1641.1,No
C103984,Female,1,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,66,56.0,3709.86,No
C103985,Male,0,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,47,76.32,3580.4,No
C103986,Male,1,Yes,2,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,16,61.29,1032.2,Yes
C103987,Male,0,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,59,74.83,4433.77,No
C103988,Male,1,No,0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,2,91.74,162.28,Yes
C103989,Male,1,Yes,0,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,13,28.99,390.34,Yes
C103990,Female,1,Yes,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56,52.25,2924.59,Yes
C103991,Female,0,Yes,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,64,73.99,4745.87,No
C103992,Male,1,Yes,1,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,27,121.96,3278.45,No
C103993,Male,0,No,2,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,47,100.36,4723.16,No
C103994,Female,0,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,50,74.89,3765.68,No
C103995,Male,0,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,53,87.07,4631.16,No
C103996,Male,1,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,65,71.95,4698.64,No
C103997,Female,0,No,0,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,6,107.32,706.23,No
C103998,Female,0,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,13,88.01,1134.79,No
C103999,Female,0,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66,113.36,7517.87,No
C104000,Male,1,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,39,34.34,1345.17,No
C104001,Female,0,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,38,50.81,1923.04,Yes
C104002,Male,0,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,29,83.24,2413.81,No
C104003,Male,0,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,26,89.81,2353.12,No
C104004,Female,0,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,17,147.01,2491.8,No
C104005,Female,0,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,28,20.77,542.36,Yes
C104006,Male,1,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,5,74.01,386.84,Yes
C104007,Female,1,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,21,72.66,1530.41,No
C104008,Male,1,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71,82.14,5821.56,No
C104009,Male,1,Yes,0,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,11,127.0,1371.78,No
C104010,Male,0,Yes,2,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,52,101.29,5275.22,No
C104011,Female,1,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2,26.88,79.58,No
C104012,Female,1,Yes,3,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,52,121.01,6274.59,No
C104013,Male,0,No,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,19,120.18,2289.06,No
C104014,Male,1,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50,82.89,4188.77,No
C104015,Male,1,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,35,26.47,945.43,Yes
C104016,Male,0,No,0,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,55,70.45,3874.85,No
C104017,Male,0,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,48,89.06,4272.96,No
C104018,Male,0,Yes,4,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,40,104.9,4186.65,No
